epoch,train_loss,val_loss,IC
1,0.009691927834722532,0.0036312401238123913,0.3055700523344255
2,0.0049482176362804,0.004613580574516663,0.42535436471570903
3,0.004934852489376636,0.004042967584863513,0.4192426532081215
4,0.0047697331739347155,0.004546263364115378,0.42331674373549355
5,0.004810318777184305,0.004291894412295711,0.429665078735394
6,0.004722505532916892,0.003799638296099495,0.4308881800165876
7,0.00468391609862991,0.0037687625829629003,0.43610852657468197
8,0.004647554028955515,0.003116391371304598,0.43503963696690034
9,0.004579357433137156,0.004160101178384653,0.43742613519975687
10,0.004606656248048616,0.0034582132891129397,0.43570179839779555
11,0.004635422072106796,0.00363646424204446,0.4322159566106799
12,0.004651724023541626,0.003822405545798824,0.430089762659891
13,0.0045522543404419545,0.0028190103639427395,0.4424665028318462
14,0.004508580316469113,0.003117289009282669,0.4467516021970766
15,0.004463994444674438,0.002962622685679462,0.446806841970291
16,0.004546827541346999,0.002580043198595304,0.4418338342053895
17,0.00451082435135382,0.0025570790443800863,0.44677213208438027
18,0.004455995513899264,0.0025881331737083197,0.45077178591673356
19,0.004480164095275178,0.0022709842408827293,0.4555126987477136
20,0.004494759700957384,0.002267440304088692,0.44386533818521723
21,0.004426528072552966,0.0024282966392835744,0.45456016593242493
22,0.004478221257825742,0.0022740947947984904,0.44959001206954163
23,0.00441680409946166,0.0026331290029187825,0.4509814634748931
24,0.004439989659656334,0.0023298613198556744,0.45452393147774045
25,0.004395697581715347,0.002192137642575482,0.4557790645605942
26,0.004373953665964117,0.0022963998678434397,0.4537121781304118
27,0.004425489193661532,0.00228587782125344,0.4519849398077222
28,0.004350982165176812,0.002208328705855675,0.4535867679427421
29,0.004439139722368419,0.002071919877413035,0.4456126219556749
30,0.004390352340520249,0.0023178247187989978,0.4526281839821569
31,0.004369462988599714,0.00214151070715335,0.4547345402164076
32,0.004396362853846247,0.002149673834120979,0.4514395946333676
33,0.004405965220157161,0.0023227637954924972,0.4503436076600504
34,0.00436842857484655,0.0021847590766966565,0.4498291469800109
35,0.004300999047159209,0.002146982480676759,0.4622602321604428
36,0.004342156790436838,0.002114657820571716,0.4593683683745818
37,0.004388003055826275,0.002150660444262523,0.4525882181840312
38,0.004298074769179595,0.0021440273266927104,0.455805983237673
39,0.004367792098115076,0.0023986738321919365,0.45117357641870687
40,0.004370416822156202,0.0021995326625396574,0.4550276338102089
41,0.0043224836357994125,0.0021071712798877264,0.4571616880814422
42,0.004356368006254048,0.002204280875052049,0.45328794593037636
43,0.0043279534188169705,0.002320373673099826,0.45541946412520545
44,0.0042964832775775905,0.00223797571473902,0.4618077360122521
45,0.004343843106724628,0.002215751843250763,0.45029561207503466
46,0.004428503592096635,0.0022429547597315816,0.44847293920922265
47,0.004331002856949827,0.00218257048299531,0.4557065310786495
48,0.004338228909495432,0.002209122737574408,0.4532181513180633
49,0.004326974320739314,0.002194293747879602,0.455758703236476
50,0.004386331418381972,0.0022949777495482864,0.4533163322598439
51,0.004311581877765838,0.0021300351264758083,0.46053713476633956
52,0.004382658956444403,0.0021178382752355153,0.44864005834596327
53,0.004308377097841293,0.002121892975615681,0.45576524094280385
54,0.0043271127033850075,0.0021165572255546043,0.45264578020902635
55,0.004317167991383315,0.002473034677895197,0.4529975469516064
56,0.004329109815110738,0.002378940944986226,0.4519313966354948
57,0.0042983522290978605,0.0022466528769807454,0.4609937692669876
58,0.004398480641184397,0.0022100674626948516,0.44815089273556175
59,0.004320999223876195,0.002204289582025295,0.45795017467438487
60,0.004310057636728859,0.00216942368880187,0.45647859444684713
61,0.004354854786099438,0.0021307530592147455,0.45254548627386154
62,0.004246375644329075,0.002040591415523856,0.4656654307879088
63,0.004375974281139395,0.0020882874424673664,0.44764163744939756
64,0.004319422450618495,0.0022829053781302116,0.45771567462074786
65,0.004286424889183476,0.0021814800369234634,0.45744832018442566
66,0.004261439063745226,0.0022413889218661637,0.46062757024092155
67,0.004276029779210905,0.002246911345693038,0.45876935101444843
68,0.00427644263440001,0.0022344266200302245,0.459605546810644
69,0.00430423035447153,0.0020577054573626507,0.46060991156680503
70,0.004307185247748259,0.0019941163884496234,0.4606784681599987
71,0.004278068955131815,0.0019702780513782556,0.45857549219679217
72,0.004267671424632701,0.002024633668260361,0.45477747280232267
73,0.004274608039545763,0.002109722618021273,0.4611892220973764
74,0.004339226011828746,0.0020648574374565825,0.4542562589376049
75,0.004296388900619257,0.002164103151869541,0.4595257836086062
76,0.004225138782159949,0.002099882477976287,0.46347045199921516
77,0.004228956498571141,0.0021689595108823033,0.46324680702940985
