epoch,train_loss,val_loss,IC
1,0.009173541949341548,0.009231139930395125,0.47486299856331304
2,0.00406887474801507,0.0021961149546006063,0.5824749989511949
3,0.0025214029304548823,0.0025632361462011167,0.6749840803494814
4,0.0025069419375266066,0.0022606284336718326,0.68238635151005
5,0.0041222979888107456,0.0085997948406129,0.5261643792294504
6,0.008782906369024875,0.008670310302066707,0.0
7,0.008710925353709733,0.008675671491448978,-0.0005882306235922925
8,0.008813105995654309,0.008667023528570069,0.0
9,0.008828123202609936,0.008663673115323388,0.0
10,0.00880356032038795,0.008706643178518261,0.0
11,0.008883884360219958,0.008672168177943076,0.0
12,0.008854265884502522,0.008707891847851926,-6.506972442888414e-08
13,0.008788853095947522,0.008633444900624454,0.0
14,0.008800018747999714,0.00871931900215831,0.0
15,0.008977801327893649,0.008834296097179064,0.0
16,0.008820351031718262,0.008672592648860788,0.0
17,0.008865448868061548,0.008715657478821795,0.0
18,0.008867590521515391,0.00888126558950922,0.0
19,0.00886897961937216,0.008694784696525593,0.0
20,0.008882758702814028,0.008705107015444927,0.0
21,0.008856682186077455,0.0086954766738927,0.0
22,0.008843519974299925,0.00869346993239296,0.0
23,0.008797369114492063,0.008598118251557612,0.0
24,0.008926807439201606,0.008959284944144347,0.0
25,0.008897694315286291,0.008675260422375774,0.0
26,0.008789778870042888,0.008736031888064088,0.0
27,0.00889240342228292,0.008667736172473298,0.0
28,0.008920043841982573,0.008845203801155872,0.0
29,0.008854828845403288,0.008699619550644721,0.0
30,0.008843362961283217,0.008771955864147222,0.0
31,0.41591153300918904,0.009214719026086612,0.003494413407317892
