epoch,train_loss,val_loss,IC
1,0.010061211625063373,0.003298164075852717,0.3221801790915523
2,0.014267399159070243,0.007734636784497782,0.35490336484716434
3,0.006678574512605054,0.0051090112848827,0.30219963854138926
4,0.005206078220750013,0.00409096147759773,0.39757691413066404
5,0.005181216320117557,0.006538574898520863,0.4040338835939601
6,0.0052619777305378205,0.003145828553237971,0.40105588687454424
7,0.005129674371489006,0.0037675092419548204,0.4102000170243774
8,0.0049736709817860564,0.004118733127030732,0.41408601525166816
9,0.005012624753050996,0.00305957466619464,0.40898841464419877
10,0.00474546410356417,0.005150692865395811,0.42286918811150104
11,0.00478259710812073,0.004685306478028772,0.41749267575304233
12,0.004822008552463852,0.004624810631932372,0.4149506050581837
13,0.004713507589932338,0.00299742098451746,0.42679754001159975
14,0.004649456077521843,0.003595428176635164,0.42888010428271445
15,0.004698896201470914,0.004026265221112686,0.4242336623099698
16,0.004683996851053238,0.002989178845882453,0.42693314832068646
17,0.004684313387869132,0.003601651985383318,0.4291314402560894
18,0.004615049836040904,0.0032674442148297577,0.43332145098672586
19,0.0046525753257334835,0.0024322768249150097,0.43645275609703493
20,0.004621262246310577,0.0028331555897231765,0.42712413143449673
21,0.004550423221891452,0.0033137962513195584,0.433766317793605
22,0.004624438473097065,0.0028358531137881986,0.4292251456229441
23,0.004526691499678232,0.0033067768712194572,0.43461761168012747
24,0.004548159943615886,0.002571179757779534,0.434698855376222
25,0.004512571958994436,0.0024886990561271997,0.4388621257033967
26,0.004478466815385067,0.002586470447553496,0.4353982258648003
27,0.004520354478169792,0.002579421761084628,0.4361676092677861
28,0.004548779571432605,0.0024136481067734824,0.4288827420038187
29,0.004538129523577686,0.002783782359817208,0.4270214656510243
30,0.004492753921160141,0.0024574426265662553,0.4373078752816273
31,0.004484025575576169,0.0024712277434054816,0.43526512695365116
32,0.004471399093320121,0.0024905643209400382,0.4354151700135351
33,0.0044887574030281815,0.0024086529738849504,0.43486234243811955
34,0.004458291590065976,0.0027935991194275433,0.43330777414756366
35,0.004364203188288833,0.0023492224460219097,0.44897849781318083
36,0.004402323832993914,0.0021650498912997164,0.4441906855576784
37,0.00442240922433506,0.0022820305796729706,0.4392256697271073
38,0.004352021904583095,0.0022745149073736424,0.44086038076255846
39,0.004430173352904306,0.002420619945563617,0.4388256377823796
40,0.004452545327461568,0.002300456964361678,0.4425924665309019
41,0.004383545336752615,0.0023611432356032656,0.4468024876257986
42,0.004407992430886558,0.002810867647963912,0.44201374231457274
43,0.0043742854180925115,0.0025384359139869308,0.4440447087958869
44,0.004331650654259688,0.0023091942713938216,0.454732260953974
45,0.0043726175340760755,0.0022858031785377188,0.4406512466572442
46,0.0044794075253170975,0.002401891847378092,0.439379768746736
47,0.004361981279349664,0.002384801661520102,0.44797601355659783
48,0.004372069537318046,0.0022098452707477083,0.4446485234760045
49,0.004354968487769291,0.002439944612964305,0.44716484090537495
50,0.004401862162216672,0.002504322524214965,0.4465317035046559
51,0.004329921371519324,0.002206194314704948,0.4545937755070191
52,0.0044050089126591325,0.0022146121161179134,0.44168636295731
53,0.004320224558292661,0.0022982967024566085,0.45181559833155677
54,0.004356829578085997,0.00236134668256748,0.4462697007001301
55,0.0043424613922859135,0.0031285875152116567,0.44856748873437885
56,0.004351283975918301,0.0024839663349112413,0.4466174148174948
57,0.004319741629969433,0.0022681843834016398,0.4536126235396254
58,0.004399412880626298,0.002388208858604799,0.4447966293858928
59,0.004319493335258626,0.0022683597609968447,0.4544909358858217
60,0.004313848633736565,0.0024195895733778363,0.44947182036606464
61,0.0043740941870649645,0.0022990116708080815,0.4471219812695562
62,0.004284284205286013,0.002373974464775297,0.4610977693227799
63,0.0043830908371128175,0.002096473766419855,0.4445795406227188
64,0.004355916835273063,0.002455531959980819,0.4509502559273279
65,0.004343814752559372,0.0021539250492170247,0.44979610494466393
66,0.004302889307939842,0.002295169607419391,0.4524873603902974
67,0.004300357393192555,0.0023149187155754353,0.45080035672977437
68,0.004359243837062141,0.00235647614581503,0.4514786689934941
69,0.00433503666470275,0.002234259484239772,0.4547631055460018
70,0.004348593211382167,0.0020213658767552914,0.45479785734998207
71,0.004309413281014587,0.002064141922814037,0.452460803733021
72,0.004313825554669567,0.0022811666455683837,0.4486245572497443
73,0.0042949304456796605,0.002654169666890678,0.4538796901371098
74,0.004379366822203728,0.0023472456237629605,0.4450366130055228
75,0.004354052541525181,0.0023092272837179715,0.45026779429295544
76,0.004272232675809873,0.0022870532309578963,0.45554335162476167
77,0.004306123377449172,0.0022633173020623356,0.4536486734165095
78,0.004319494577949671,0.002553554554829333,0.448992810453912
79,0.004367945095444417,0.0022313781799210525,0.44433962584583836
80,0.004314496383197101,0.0021235879757154023,0.45065527807796446
81,0.004350793583564099,0.002383762910387913,0.4452284666183172
82,0.004308627156870363,0.0026429330229940564,0.45608228068627843
83,0.004337063013216676,0.002588567234120291,0.44969120874130386
84,0.00431743903315328,0.0023278290184633992,0.45210921243343016
85,0.004335883297913573,0.0023189879545943803,0.44444486799503174
86,0.004282305831557132,0.002442600385439434,0.450378914977789
87,0.004321914813298841,0.0021481196476581164,0.45082910926344955
88,0.004334096428935118,0.0022657239365306094,0.4497786945852778
89,0.004363359262314,0.0022077921169681987,0.4489658166227941
90,0.004330764506163712,0.0023608698082468156,0.4491064457100724
91,0.004365359021135535,0.0023042716894556667,0.4472183143420566
92,0.004311162754701597,0.0021634160503197788,0.44758037027019604
93,0.004249475493852128,0.0022297061212055674,0.4560772545028339
94,0.00428030679735527,0.002472454167051849,0.45637259325387575
95,0.004317536130952581,0.0024693207102187676,0.45463178015458006
96,0.004356966043434726,0.0021758192052797553,0.4497864045813128
97,0.004337338322311625,0.00217569720312402,0.4531119234645246
98,0.00432556382125951,0.002238899448852192,0.45210609332626955
99,0.004344397904889369,0.002548691911418343,0.4486870717457914
100,0.004355197657359786,0.0021551682378872263,0.4511713205371011
101,0.004277705035656616,0.0021532153116703306,0.4586993742806288
102,0.004303523886545003,0.002275978823610307,0.4532179122121683
103,0.00437145343164457,0.002223695604806855,0.4482549463598259
104,0.004320195943159194,0.002098918101016109,0.4494435114521631
105,0.00430106069471509,0.002172728402429238,0.45592236799378333
106,0.004347307091470002,0.0024035261661942264,0.45186193608235314
107,0.004327404997057985,0.0024319013192358268,0.4521714529981088
108,0.004307958976830051,0.0021142656842420113,0.4517694850758384
109,0.004355469646067129,0.002252241734474892,0.44701304795749885
110,0.004300589073751775,0.002297370908856095,0.4536485862263614
111,0.004283201093364947,0.001978141450939099,0.45874071918038095
112,0.0043054667447884115,0.002355412074292368,0.4523906296668751
113,0.00430303169717421,0.002262717833479521,0.44990543305129316
114,0.004280384574385402,0.002160172641650213,0.45673323720182635
115,0.004319992886854962,0.0021496083067017663,0.45307543510930925
116,0.004315642734456456,0.0023410921299851415,0.4541145643917323
117,0.004349588829613381,0.0023346838132715765,0.44852053487875576
118,0.004306289139494379,0.002072243078320057,0.45616817444572255
119,0.004311469497324857,0.0023061616487816843,0.45045855570484566
120,0.004327566036088751,0.0022398763322558964,0.45314812114851816
121,0.004354909901951834,0.00232478067398524,0.4497748842362781
122,0.0043036508261675085,0.0021904316383870356,0.451679314647934
123,0.004328923861655082,0.0023269595201354494,0.44707588803320913
124,0.004314124465077141,0.002445279450081122,0.44841619925308634
125,0.004323133642217552,0.002187887263721768,0.4446046083922834
126,0.00434198964060659,0.0021040677592720452,0.4488754296667737
127,0.004318679717386693,0.0022981554921206264,0.45301222834942084
128,0.004278600612311447,0.002283120129048264,0.45560115754833586
129,0.004345045317626703,0.0021395652324301693,0.44805607321072777
130,0.004363861443536112,0.002312379782630754,0.45028159150641434
